workerid,proliferate.condition,order,paraphrase,rating,response,slide_number_in_experiment,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
647,condition1,,,,"['Susan', 'Susan']",1,bot_check,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,1,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,4,example1,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,5,example2,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,1,,5,example2,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,5,example2,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,5,example2,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,1,,6,example3,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,6,example3,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,6,example3,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,6,example3,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,7,example4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,7,example4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,7,example4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,7,example4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,9,174836:27,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,9,174836:27,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,9,174836:27,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,9,174836:27,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,1,,10,control_all_cookies,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,10,control_all_cookies,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,10,control_all_cookies,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,10,control_all_cookies,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,11,control_a_tissue,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,1,,11,control_a_tissue,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,11,control_a_tissue,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,11,control_a_tissue,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,12,25144:43,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,12,25144:43,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,12,25144:43,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,12,25144:43,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,13,69542:9,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,13,69542:9,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,13,69542:9,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,13,69542:9,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,14,44743:160,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,14,44743:160,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,14,44743:160,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,1,,14,44743:160,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,1,,15,128741:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,15,128741:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,15,128741:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,15,128741:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,16,14266:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,16,14266:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,16,14266:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,1,,16,14266:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,17,control_the_book,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,17,control_the_book,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,17,control_the_book,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,17,control_the_book,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0.49,,18,control_the_movie,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,18,control_the_movie,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0.51,,18,control_the_movie,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,18,control_the_movie,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,19,78481:16,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,19,78481:16,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,19,78481:16,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,19,78481:16,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,20,42945:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,20,42945:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,20,42945:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,20,42945:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,21,59482:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,21,59482:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,21,59482:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,21,59482:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,22,25048:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,22,25048:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,1,,22,25048:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,22,25048:4,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,0,,23,control_a_napkin,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,1,,23,control_a_napkin,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,23,control_a_napkin,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,23,control_a_napkin,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,all,1,,24,control_all_novels,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,a,0,,24,control_all_novels,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,the,0,,24,control_all_novels,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
647,condition1,all-a-the,other,0,,24,control_all_novels,[],39,Confused,,3,1,1,Male,English,Chrome,Windows,1080,1920,5.197333333333333,
646,condition1,,,,"['Mary', 'Mary']",1,bot_check,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,0.02,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,a,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,other,0.98,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,0.02,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,a,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,other,0.98,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,1,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,a,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,other,0,,4,example1,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,0,,5,example2,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,0,,5,example2,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,a,1,,5,example2,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,other,0,,5,example2,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,1,,6,example3,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,0,,6,example3,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,a,0,,6,example3,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,other,0,,6,example3,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,0,,7,example4,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,0.91,,7,example4,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,a,0.09000000000000008,,7,example4,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,other,0,,7,example4,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,all,0,,9,14266:4,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
646,condition1,all-the-a,the,1,,9,14266:4,[],40,Yes,"some of the conversation segments didn't really seem to make much sense, even out of context, I am assuming they were not transcribed by a person?",2,1,1,Male,English,Chrome,Mac,900,1440,8.7739,
